Daily Price Arrival Report-01-01-2026 to 25-01-2026 for Gujarat,,,,,,,,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Gujarat,Bharuch,Bharuch APMC,Vegetables,Bottle gourd,Other,Local,"1,000.00","1,500.00","1,200.00",Rs./Quintal,1.86,Metric Tonnes,19-01-2026
Gujarat,Bharuch,Bharuch APMC,Vegetables,Bottle gourd,Other,Local,"1,000.00","1,500.00","1,200.00",Rs./Quintal,3.15,Metric Tonnes,18-01-2026
Gujarat,Bharuch,Bharuch APMC,Vegetables,Bottle gourd,Other,Local,"1,000.00","1,300.00","1,200.00",Rs./Quintal,3.14,Metric Tonnes,17-01-2026
Gujarat,Bharuch,Bharuch APMC,Vegetables,Bottle gourd,Other,Local,800.00,"1,300.00","1,000.00",Rs./Quintal,1.96,Metric Tonnes,12-01-2026
Gujarat,Bharuch,Bharuch APMC,Vegetables,Bottle gourd,Other,Local,"1,000.00","1,300.00","1,200.00",Rs./Quintal,2.14,Metric Tonnes,11-01-2026
Gujarat,Bharuch,Bharuch APMC,Vegetables,Bottle gourd,Other,Local,800.00,"1,200.00","1,000.00",Rs./Quintal,3.12,Metric Tonnes,09-01-2026
Gujarat,Bharuch,Bharuch APMC,Vegetables,Bottle gourd,Other,Local,800.00,"1,200.00","1,000.00",Rs./Quintal,3.12,Metric Tonnes,06-01-2026
Gujarat,Bharuch,Bharuch APMC,Vegetables,Bottle gourd,Other,Local,800.00,"1,200.00","1,000.00",Rs./Quintal,2.11,Metric Tonnes,05-01-2026
Gujarat,Bharuch,Bharuch APMC,Vegetables,Bottle gourd,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,2.18,Metric Tonnes,04-01-2026
Gujarat,Bharuch,Bharuch APMC,Vegetables,Bottle gourd,Other,Local,800.00,"1,200.00","1,000.00",Rs./Quintal,2.11,Metric Tonnes,02-01-2026
Gujarat,Bharuch,Bharuch APMC,Vegetables,Bottle gourd,Other,Local,500.00,"1,100.00",800.00,Rs./Quintal,3.12,Metric Tonnes,01-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Bottle gourd,Bottle Gourd,Local,500.00,"2,000.00","1,500.00",Rs./Quintal,1.31,Metric Tonnes,24-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Bottle gourd,Bottle Gourd,Local,500.00,"2,000.00","1,500.00",Rs./Quintal,1.24,Metric Tonnes,23-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Bottle gourd,Bottle Gourd,Local,400.00,"1,000.00",800.00,Rs./Quintal,1.16,Metric Tonnes,22-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Bottle gourd,Bottle Gourd,Local,400.00,"1,000.00",700.00,Rs./Quintal,1.08,Metric Tonnes,21-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Bottle gourd,Bottle Gourd,Local,400.00,"1,000.00",700.00,Rs./Quintal,0.98,Metric Tonnes,20-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Bottle gourd,Bottle Gourd,Local,500.00,"1,500.00","1,000.00",Rs./Quintal,1.45,Metric Tonnes,19-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Bottle gourd,Bottle Gourd,Local,500.00,"1,500.00","1,000.00",Rs./Quintal,1.20,Metric Tonnes,18-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Bottle gourd,Bottle Gourd,Local,500.00,"1,500.00","1,000.00",Rs./Quintal,0.80,Metric Tonnes,17-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Bottle gourd,Bottle Gourd,Local,500.00,"1,500.00","1,000.00",Rs./Quintal,0.70,Metric Tonnes,16-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Bottle gourd,Bottle Gourd,Local,500.00,"1,200.00",900.00,Rs./Quintal,0.80,Metric Tonnes,15-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Bottle gourd,Bottle Gourd,Local,200.00,"1,000.00",500.00,Rs./Quintal,0.81,Metric Tonnes,13-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Bottle gourd,Bottle Gourd,Local,500.00,"1,000.00",800.00,Rs./Quintal,0.63,Metric Tonnes,12-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Bottle gourd,Bottle Gourd,Local,400.00,"1,500.00","1,000.00",Rs./Quintal,0.87,Metric Tonnes,11-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Bottle gourd,Bottle Gourd,Local,400.00,"1,500.00","1,000.00",Rs./Quintal,0.82,Metric Tonnes,10-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Bottle gourd,Bottle Gourd,Local,400.00,"1,200.00",900.00,Rs./Quintal,0.77,Metric Tonnes,09-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Bottle gourd,Bottle Gourd,Local,400.00,"1,200.00",900.00,Rs./Quintal,0.87,Metric Tonnes,08-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Bottle gourd,Bottle Gourd,Local,400.00,"1,000.00",800.00,Rs./Quintal,0.80,Metric Tonnes,07-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Bottle gourd,Bottle Gourd,Local,400.00,"1,000.00",700.00,Rs./Quintal,0.93,Metric Tonnes,06-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Bottle gourd,Bottle Gourd,Local,400.00,"1,000.00",800.00,Rs./Quintal,1.20,Metric Tonnes,05-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Bottle gourd,Bottle Gourd,Local,400.00,"1,000.00",800.00,Rs./Quintal,0.70,Metric Tonnes,04-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Bottle gourd,Bottle Gourd,Local,300.00,"1,100.00",900.00,Rs./Quintal,0.80,Metric Tonnes,03-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Bottle gourd,Bottle Gourd,Local,300.00,"1,200.00",800.00,Rs./Quintal,0.83,Metric Tonnes,02-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Bottle gourd,Bottle Gourd,Local,300.00,"1,000.00",500.00,Rs./Quintal,0.90,Metric Tonnes,01-01-2026
Gujarat,Gandhinagar,"Kalol(Veg,Market,Kalol) APMC",Vegetables,Bottle gourd,Bottle Gourd,Local,650.00,"1,250.00","1,000.00",Rs./Quintal,0.60,Metric Tonnes,24-01-2026
Gujarat,Gandhinagar,"Kalol(Veg,Market,Kalol) APMC",Vegetables,Bottle gourd,Bottle Gourd,Local,900.00,"1,200.00","1,000.00",Rs./Quintal,0.60,Metric Tonnes,23-01-2026
Gujarat,Gandhinagar,"Kalol(Veg,Market,Kalol) APMC",Vegetables,Bottle gourd,Bottle Gourd,Local,750.00,"1,500.00","1,000.00",Rs./Quintal,0.40,Metric Tonnes,22-01-2026
Gujarat,Gandhinagar,"Kalol(Veg,Market,Kalol) APMC",Vegetables,Bottle gourd,Bottle Gourd,Local,"1,000.00","1,750.00","1,250.00",Rs./Quintal,0.40,Metric Tonnes,21-01-2026
Gujarat,Gandhinagar,"Kalol(Veg,Market,Kalol) APMC",Vegetables,Bottle gourd,Bottle Gourd,Local,700.00,"1,400.00","1,000.00",Rs./Quintal,0.50,Metric Tonnes,10-01-2026
Gujarat,Gandhinagar,Mansa(Manas Veg Yard) APMC,Vegetables,Bottle gourd,Other,Local,"1,500.00","1,500.00","1,500.00",Rs./Quintal,0.55,Metric Tonnes,19-01-2026
Gujarat,Gandhinagar,Mansa(Manas Veg Yard) APMC,Vegetables,Bottle gourd,Other,Local,"1,000.00","1,500.00","1,000.00",Rs./Quintal,0.85,Metric Tonnes,16-01-2026
Gujarat,Gandhinagar,Mansa(Manas Veg Yard) APMC,Vegetables,Bottle gourd,Other,Local,"1,000.00","1,500.00","1,000.00",Rs./Quintal,0.65,Metric Tonnes,12-01-2026
Gujarat,Gandhinagar,Mansa(Manas Veg Yard) APMC,Vegetables,Bottle gourd,Other,Local,600.00,"1,000.00",600.00,Rs./Quintal,0.60,Metric Tonnes,09-01-2026
Gujarat,Gandhinagar,Mansa(Manas Veg Yard) APMC,Vegetables,Bottle gourd,Other,Local,"1,000.00","1,000.00","1,000.00",Rs./Quintal,0.25,Metric Tonnes,07-01-2026
Gujarat,Gandhinagar,Mansa(Manas Veg Yard) APMC,Vegetables,Bottle gourd,Other,Local,"1,000.00","1,000.00","1,000.00",Rs./Quintal,0.50,Metric Tonnes,06-01-2026
Gujarat,Gandhinagar,Mansa(Manas Veg Yard) APMC,Vegetables,Bottle gourd,Other,Local,"1,000.00","1,500.00","1,500.00",Rs./Quintal,0.60,Metric Tonnes,05-01-2026
Gujarat,Gandhinagar,Mansa(Manas Veg Yard) APMC,Vegetables,Bottle gourd,Other,Local,"1,000.00","1,500.00","1,500.00",Rs./Quintal,0.75,Metric Tonnes,03-01-2026
Gujarat,Gandhinagar,Mansa(Manas Veg Yard) APMC,Vegetables,Bottle gourd,Other,Local,"1,000.00","2,000.00","1,000.00",Rs./Quintal,0.75,Metric Tonnes,02-01-2026
Gujarat,Gandhinagar,Mansa(Manas Veg Yard) APMC,Vegetables,Bottle gourd,Other,Local,"1,000.00","1,000.00","1,000.00",Rs./Quintal,0.25,Metric Tonnes,01-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Bottle gourd,Bottle Gourd,Medium,"1,500.00","1,750.00","1,625.00",Rs./Quintal,0.50,Metric Tonnes,24-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Bottle gourd,Bottle Gourd,Medium,"1,500.00","1,750.00","1,625.00",Rs./Quintal,0.50,Metric Tonnes,23-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Bottle gourd,Bottle Gourd,Medium,"1,500.00","1,750.00","1,625.00",Rs./Quintal,5.00,Metric Tonnes,22-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Bottle gourd,Bottle Gourd,Medium,"1,500.00","1,750.00","1,625.00",Rs./Quintal,0.60,Metric Tonnes,21-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Bottle gourd,Bottle Gourd,Medium,"1,500.00","1,750.00","1,625.00",Rs./Quintal,0.50,Metric Tonnes,20-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Bottle gourd,Bottle Gourd,Medium,"1,500.00","1,600.00","1,550.00",Rs./Quintal,0.60,Metric Tonnes,17-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Bottle gourd,Bottle Gourd,Medium,"1,500.00","1,600.00","1,550.00",Rs./Quintal,0.50,Metric Tonnes,16-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Bottle gourd,Bottle Gourd,Grade A,"1,500.00","1,600.00","1,550.00",Rs./Quintal,0.50,Metric Tonnes,13-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Bottle gourd,Bottle Gourd,Grade A,"1,500.00","1,600.00","1,525.00",Rs./Quintal,0.30,Metric Tonnes,12-01-2026
Gujarat,Kheda,Nadiyad(Chaklasi) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,000.00","1,200.00","1,100.00",Rs./Quintal,0.37,Metric Tonnes,25-01-2026
Gujarat,Kheda,Nadiyad(Chaklasi) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,100.00","1,300.00","1,200.00",Rs./Quintal,0.41,Metric Tonnes,24-01-2026
Gujarat,Kheda,Nadiyad(Chaklasi) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,000.00","1,200.00","1,100.00",Rs./Quintal,0.44,Metric Tonnes,23-01-2026
Gujarat,Kheda,Nadiyad(Chaklasi) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,000.00","1,200.00","1,100.00",Rs./Quintal,0.37,Metric Tonnes,22-01-2026
Gujarat,Kheda,Nadiyad(Chaklasi) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,400.00","1,700.00","1,600.00",Rs./Quintal,0.53,Metric Tonnes,20-01-2026
Gujarat,Kheda,Nadiyad(Chaklasi) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,300.00","1,400.00","1,350.00",Rs./Quintal,0.46,Metric Tonnes,19-01-2026
Gujarat,Kheda,Nadiyad(Chaklasi) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,100.00","1,300.00","1,200.00",Rs./Quintal,0.40,Metric Tonnes,17-01-2026
Gujarat,Kheda,Nadiyad(Chaklasi) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,200.00","1,300.00","1,250.00",Rs./Quintal,0.44,Metric Tonnes,16-01-2026
Gujarat,Kheda,Nadiyad(Chaklasi) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,000.00","1,200.00","1,100.00",Rs./Quintal,0.50,Metric Tonnes,13-01-2026
Gujarat,Kheda,Nadiyad(Chaklasi) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,000.00","1,300.00","1,200.00",Rs./Quintal,0.42,Metric Tonnes,12-01-2026
Gujarat,Kheda,Nadiyad(Chaklasi) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,000.00","1,400.00","1,200.00",Rs./Quintal,0.43,Metric Tonnes,11-01-2026
Gujarat,Kheda,Nadiyad(Chaklasi) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,300.00","1,400.00","1,350.00",Rs./Quintal,0.63,Metric Tonnes,10-01-2026
Gujarat,Kheda,Nadiyad(Chaklasi) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,550.00","1,700.00","1,650.00",Rs./Quintal,0.41,Metric Tonnes,08-01-2026
Gujarat,Kheda,Nadiyad(Chaklasi) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,200.00","1,500.00","1,300.00",Rs./Quintal,0.43,Metric Tonnes,07-01-2026
Gujarat,Kheda,Nadiyad(Chaklasi) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,400.00","1,600.00","1,500.00",Rs./Quintal,0.51,Metric Tonnes,06-01-2026
Gujarat,Kheda,Nadiyad(Chaklasi) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,100.00","1,200.00","1,150.00",Rs./Quintal,0.62,Metric Tonnes,05-01-2026
Gujarat,Kheda,Nadiyad(Chaklasi) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,200.00","1,500.00","1,300.00",Rs./Quintal,0.61,Metric Tonnes,03-01-2026
Gujarat,Kheda,Nadiyad(Chaklasi) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,800.00","2,000.00","1,900.00",Rs./Quintal,0.40,Metric Tonnes,02-01-2026
Gujarat,Kheda,Nadiyad(Chaklasi) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,200.00","1,300.00","1,250.00",Rs./Quintal,0.51,Metric Tonnes,01-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,100.00","1,200.00","1,150.00",Rs./Quintal,7.00,Metric Tonnes,25-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,200.00","1,300.00","1,250.00",Rs./Quintal,5.00,Metric Tonnes,24-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,200.00","1,500.00","1,300.00",Rs./Quintal,10.00,Metric Tonnes,23-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,000.00","1,200.00","1,100.00",Rs./Quintal,8.00,Metric Tonnes,22-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,000.00","1,500.00","1,300.00",Rs./Quintal,8.80,Metric Tonnes,20-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,200.00","1,500.00","1,300.00",Rs./Quintal,9.00,Metric Tonnes,19-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,200.00","1,300.00","1,250.00",Rs./Quintal,5.50,Metric Tonnes,18-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,300.00","1,500.00","1,400.00",Rs./Quintal,9.30,Metric Tonnes,17-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,000.00","1,500.00","1,200.00",Rs./Quintal,7.70,Metric Tonnes,16-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,300.00","1,400.00","1,350.00",Rs./Quintal,10.20,Metric Tonnes,13-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,100.00","1,500.00","1,200.00",Rs./Quintal,8.30,Metric Tonnes,12-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,200.00","1,400.00","1,300.00",Rs./Quintal,4.80,Metric Tonnes,11-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,000.00","1,500.00","1,300.00",Rs./Quintal,11.50,Metric Tonnes,10-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,000.00","1,500.00","1,350.00",Rs./Quintal,10.50,Metric Tonnes,08-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,000.00","1,500.00","1,350.00",Rs./Quintal,11.50,Metric Tonnes,07-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,000.00","1,500.00","1,350.00",Rs./Quintal,10.50,Metric Tonnes,06-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,200.00","1,300.00","1,250.00",Rs./Quintal,9.50,Metric Tonnes,05-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,100.00","1,300.00","1,200.00",Rs./Quintal,8.50,Metric Tonnes,03-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,200.00","1,300.00","1,250.00",Rs./Quintal,11.30,Metric Tonnes,02-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,300.00","1,500.00","1,400.00",Rs./Quintal,8.80,Metric Tonnes,01-01-2026
Gujarat,Morbi,Morbi APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,000.00","2,000.00","1,500.00",Rs./Quintal,2.50,Metric Tonnes,24-01-2026
Gujarat,Morbi,Morbi APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,000.00","2,000.00","1,500.00",Rs./Quintal,2.60,Metric Tonnes,23-01-2026
Gujarat,Morbi,Morbi APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,000.00","2,000.00","1,500.00",Rs./Quintal,2.50,Metric Tonnes,22-01-2026
Gujarat,Morbi,Morbi APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,000.00","2,000.00","1,500.00",Rs./Quintal,2.60,Metric Tonnes,21-01-2026
Gujarat,Morbi,Morbi APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,500.00","2,500.00","2,000.00",Rs./Quintal,2.50,Metric Tonnes,20-01-2026
Gujarat,Morbi,Morbi APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,500.00","2,500.00","2,000.00",Rs./Quintal,2.40,Metric Tonnes,19-01-2026
Gujarat,Morbi,Morbi APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,500.00","2,500.00","2,000.00",Rs./Quintal,2.20,Metric Tonnes,17-01-2026
Gujarat,Morbi,Morbi APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,500.00","2,500.00","2,000.00",Rs./Quintal,2.00,Metric Tonnes,16-01-2026
Gujarat,Morbi,Morbi APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,500.00","2,500.00","2,000.00",Rs./Quintal,1.40,Metric Tonnes,15-01-2026
Gujarat,Morbi,Morbi APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,000.00","2,500.00","1,750.00",Rs./Quintal,2.40,Metric Tonnes,13-01-2026
Gujarat,Morbi,Morbi APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,"1,000.00","2,500.00","1,750.00",Rs./Quintal,2.50,Metric Tonnes,12-01-2026
Gujarat,Morbi,Morbi APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,700.00,"1,500.00","1,100.00",Rs./Quintal,2.40,Metric Tonnes,10-01-2026
Gujarat,Morbi,Morbi APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,700.00,"1,500.00","1,100.00",Rs./Quintal,2.70,Metric Tonnes,09-01-2026
Gujarat,Morbi,Morbi APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,700.00,"1,500.00","1,100.00",Rs./Quintal,2.60,Metric Tonnes,08-01-2026
Gujarat,Morbi,Morbi APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,500.00,"1,300.00",900.00,Rs./Quintal,2.50,Metric Tonnes,07-01-2026
Gujarat,Morbi,Morbi APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,500.00,"1,200.00",850.00,Rs./Quintal,2.60,Metric Tonnes,06-01-2026
Gujarat,Morbi,Morbi APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,500.00,"1,200.00",850.00,Rs./Quintal,3.00,Metric Tonnes,05-01-2026
Gujarat,Morbi,Morbi APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,500.00,"1,000.00",750.00,Rs./Quintal,2.90,Metric Tonnes,03-01-2026
Gujarat,Morbi,Morbi APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,500.00,"1,000.00",750.00,Rs./Quintal,3.20,Metric Tonnes,02-01-2026
Gujarat,Morbi,Morbi APMC,Vegetables,Bottle gourd,Bottle Gourd,FAQ,500.00,"1,000.00",750.00,Rs./Quintal,3.00,Metric Tonnes,01-01-2026
Gujarat,Navsari,Bilimora APMC,Vegetables,Bottle gourd,Other,FAQ,"2,000.00","2,500.00","2,200.00",Rs./Quintal,2.40,Metric Tonnes,24-01-2026
Gujarat,Navsari,Bilimora APMC,Vegetables,Bottle gourd,Other,FAQ,"2,000.00","2,500.00","2,200.00",Rs./Quintal,2.00,Metric Tonnes,23-01-2026
Gujarat,Navsari,Bilimora APMC,Vegetables,Bottle gourd,Other,FAQ,"1,500.00","2,000.00","1,800.00",Rs./Quintal,2.60,Metric Tonnes,22-01-2026
Gujarat,Navsari,Bilimora APMC,Vegetables,Bottle gourd,Other,FAQ,"1,500.00","2,000.00","1,800.00",Rs./Quintal,3.20,Metric Tonnes,21-01-2026
Gujarat,Navsari,Bilimora APMC,Vegetables,Bottle gourd,Other,FAQ,"1,500.00","2,000.00","1,800.00",Rs./Quintal,2.40,Metric Tonnes,20-01-2026
Gujarat,Navsari,Bilimora APMC,Vegetables,Bottle gourd,Other,FAQ,"2,000.00","2,500.00","2,200.00",Rs./Quintal,2.00,Metric Tonnes,19-01-2026
Gujarat,Navsari,Bilimora APMC,Vegetables,Bottle gourd,Other,FAQ,"2,000.00","2,500.00","2,200.00",Rs./Quintal,2.60,Metric Tonnes,18-01-2026
Gujarat,Navsari,Bilimora APMC,Vegetables,Bottle gourd,Other,FAQ,"1,500.00","2,000.00","1,800.00",Rs./Quintal,2.20,Metric Tonnes,17-01-2026
Gujarat,Navsari,Bilimora APMC,Vegetables,Bottle gourd,Other,FAQ,"1,000.00","1,500.00","1,200.00",Rs./Quintal,3.00,Metric Tonnes,16-01-2026
Gujarat,Navsari,Bilimora APMC,Vegetables,Bottle gourd,Other,FAQ,"1,000.00","1,500.00","1,200.00",Rs./Quintal,1.40,Metric Tonnes,15-01-2026
Gujarat,Navsari,Bilimora APMC,Vegetables,Bottle gourd,Other,FAQ,"1,000.00","1,500.00","1,200.00",Rs./Quintal,3.60,Metric Tonnes,14-01-2026
Gujarat,Navsari,Bilimora APMC,Vegetables,Bottle gourd,Other,FAQ,"1,500.00","2,000.00","1,800.00",Rs./Quintal,2.40,Metric Tonnes,13-01-2026
Gujarat,Navsari,Bilimora APMC,Vegetables,Bottle gourd,Other,FAQ,"1,500.00","2,000.00","1,800.00",Rs./Quintal,3.00,Metric Tonnes,12-01-2026
Gujarat,Navsari,Bilimora APMC,Vegetables,Bottle gourd,Other,FAQ,"1,500.00","2,000.00","1,800.00",Rs./Quintal,2.20,Metric Tonnes,11-01-2026
Gujarat,Navsari,Bilimora APMC,Vegetables,Bottle gourd,Other,FAQ,"1,500.00","2,000.00","1,800.00",Rs./Quintal,3.40,Metric Tonnes,10-01-2026
Gujarat,Navsari,Bilimora APMC,Vegetables,Bottle gourd,Other,FAQ,"1,500.00","2,000.00","1,800.00",Rs./Quintal,2.60,Metric Tonnes,09-01-2026
Gujarat,Navsari,Bilimora APMC,Vegetables,Bottle gourd,Other,FAQ,"1,500.00","2,000.00","1,800.00",Rs./Quintal,3.20,Metric Tonnes,08-01-2026
Gujarat,Navsari,Bilimora APMC,Vegetables,Bottle gourd,Other,FAQ,"1,500.00","2,000.00","1,800.00",Rs./Quintal,3.60,Metric Tonnes,07-01-2026
Gujarat,Navsari,Bilimora APMC,Vegetables,Bottle gourd,Other,FAQ,"1,500.00","2,000.00","1,800.00",Rs./Quintal,3.00,Metric Tonnes,06-01-2026
Gujarat,Navsari,Bilimora APMC,Vegetables,Bottle gourd,Other,FAQ,"1,000.00","1,500.00","1,200.00",Rs./Quintal,4.20,Metric Tonnes,05-01-2026
Gujarat,Navsari,Bilimora APMC,Vegetables,Bottle gourd,Other,FAQ,"1,000.00","1,500.00","1,200.00",Rs./Quintal,3.60,Metric Tonnes,04-01-2026
Gujarat,Navsari,Bilimora APMC,Vegetables,Bottle gourd,Other,FAQ,"1,500.00","2,000.00","1,800.00",Rs./Quintal,3.20,Metric Tonnes,03-01-2026
Gujarat,Navsari,Bilimora APMC,Vegetables,Bottle gourd,Other,FAQ,"1,000.00","1,500.00","1,200.00",Rs./Quintal,2.80,Metric Tonnes,02-01-2026
Gujarat,Navsari,Bilimora APMC,Vegetables,Bottle gourd,Other,FAQ,"1,000.00","1,500.00","1,200.00",Rs./Quintal,3.60,Metric Tonnes,01-01-2026
Gujarat,Navsari,Navsari APMC,Vegetables,Bottle gourd,Bottle Gourd,Local,"1,250.00","1,500.00","1,375.00",Rs./Quintal,1.46,Metric Tonnes,23-01-2026
